sale_id,date,store_id,store_name,product_id,product_name,category,quantity,unit_price,unit_cost,total_revenue,total_cost,profit
SALE01063,2023-01-24,S005,Southmall,P006,Jeans,Clothing,10,49.99,26.76,499.9,267.6,232.3
SALE01064,2023-05-16,S004,Eastpark,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE01065,2023-10-20,S001,Downtown,P005,T-Shirt,Clothing,7,19.99,10.94,139.93,76.58,63.35
SALE01066,2023-11-13,S003,Northgate,P015,Olive Oil,Food,1,9.99,5.29,9.99,5.29,4.7
SALE01067,2023-09-12,S001,Downtown,P016,Granola,Food,9,6.99,3.56,62.91,32.04,30.87
SALE01068,2023-05-29,S005,Southmall,P002,Headphones,Electronics,5,79.99,32.4,399.95,162.0,237.95
SALE01069,2023-09-05,S001,Downtown,P001,Laptop,Electronics,4,899.99,475.09,3599.96,1900.36,1699.6
SALE01070,2023-12-17,S002,Westside,P010,Blender,Home,7,39.99,16.23,279.93,113.61,166.32
SALE01071,2023-06-02,S003,Northgate,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE01072,2023-02-07,S002,Westside,P010,Blender,Home,1,39.99,16.23,39.99,16.23,23.76
SALE01073,2023-03-22,S001,Downtown,P002,Headphones,Electronics,8,79.99,32.4,639.92,259.2,380.72
SALE01074,2023-08-01,S005,Southmall,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE01075,2023-08-26,S003,Northgate,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE01076,2023-06-24,S002,Westside,P004,Tablet,Electronics,10,449.99,200.08,4499.9,2000.8,2499.1
SALE01077,2023-03-15,S002,Westside,P002,Headphones,Electronics,6,79.99,32.4,479.94,194.4,285.54
SALE01078,2023-06-13,S004,Eastpark,P007,Jacket,Clothing,6,89.99,52.05,539.94,312.3,227.64
SALE01079,2023-07-24,S001,Downtown,P007,Jacket,Clothing,3,89.99,52.05,269.97,156.15,113.82
SALE01080,2023-07-09,S003,Northgate,P013,Protein Bar,Food,9,2.99,1.21,26.91,10.89,16.02
SALE01081,2023-10-15,S005,Southmall,P007,Jacket,Clothing,2,89.99,52.05,179.98,104.1,75.88
SALE01082,2023-06-13,S002,Westside,P010,Blender,Home,4,39.99,16.23,159.96,64.92,95.04
SALE01083,2023-08-27,S003,Northgate,P015,Olive Oil,Food,2,9.99,5.29,19.98,10.58,9.4
SALE01084,2023-05-17,S004,Eastpark,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE01085,2023-05-07,S003,Northgate,P011,Vacuum,Home,3,129.99,57.68,389.97,173.04,216.93
SALE01086,2023-02-19,S001,Downtown,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE01087,2023-05-29,S001,Downtown,P016,Granola,Food,7,6.99,3.56,48.93,24.92,24.01
SALE01088,2023-11-12,S001,Downtown,P010,Blender,Home,7,39.99,16.23,279.93,113.61,166.32
SALE01089,2023-05-08,S002,Westside,P013,Protein Bar,Food,3,2.99,1.21,8.97,3.63,5.34
SALE01090,2023-06-17,S001,Downtown,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE01091,2023-06-10,S005,Southmall,P015,Olive Oil,Food,4,9.99,5.29,39.96,21.16,18.8
SALE01092,2023-03-23,S005,Southmall,P016,Granola,Food,8,6.99,3.56,55.92,28.48,27.44
SALE01093,2023-09-21,S002,Westside,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE01094,2023-09-13,S002,Westside,P012,Lamp,Home,5,34.99,17.53,174.95,87.65,87.3
SALE01095,2023-09-12,S004,Eastpark,P001,Laptop,Electronics,1,899.99,475.09,899.99,475.09,424.9
SALE01096,2023-02-16,S003,Northgate,P008,Sneakers,Clothing,7,69.99,29.21,489.93,204.47,285.46
SALE01097,2023-09-16,S002,Westside,P009,Coffee Maker,Home,8,59.99,29.06,479.92,232.48,247.44
SALE01098,2023-05-04,S005,Southmall,P006,Jeans,Clothing,4,49.99,26.76,199.96,107.04,92.92
SALE01099,2023-10-26,S005,Southmall,P013,Protein Bar,Food,6,2.99,1.21,17.94,7.26,10.68
SALE01100,2023-01-25,S003,Northgate,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE01101,2023-05-25,S003,Northgate,P012,Lamp,Home,8,34.99,17.53,279.92,140.24,139.68
SALE01102,2023-11-02,S001,Downtown,P016,Granola,Food,8,6.99,3.56,55.92,28.48,27.44
SALE01103,2023-05-27,S004,Eastpark,P014,Coffee Beans,Food,9,14.99,6.59,134.91,59.31,75.6
SALE01104,2023-01-05,S004,Eastpark,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE01105,2023-08-09,S003,Northgate,P008,Sneakers,Clothing,3,69.99,29.21,209.97,87.63,122.34
SALE01106,2023-05-16,S005,Southmall,P009,Coffee Maker,Home,6,59.99,29.06,359.94,174.36,185.58
SALE01107,2023-07-26,S003,Northgate,P008,Sneakers,Clothing,6,69.99,29.21,419.94,175.26,244.68
SALE01108,2023-01-24,S005,Southmall,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE01109,2023-01-27,S003,Northgate,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE01110,2023-10-15,S003,Northgate,P001,Laptop,Electronics,4,899.99,475.09,3599.96,1900.36,1699.6
SALE01111,2023-07-05,S005,Southmall,P001,Laptop,Electronics,9,899.99,475.09,8099.91,4275.81,3824.1
SALE01112,2023-05-28,S004,Eastpark,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE01113,2023-07-17,S003,Northgate,P009,Coffee Maker,Home,9,59.99,29.06,539.91,261.54,278.37
SALE01114,2023-08-19,S001,Downtown,P004,Tablet,Electronics,9,449.99,200.08,4049.91,1800.72,2249.19
SALE01115,2023-05-24,S004,Eastpark,P009,Coffee Maker,Home,10,59.99,29.06,599.9,290.6,309.3
SALE01116,2023-12-15,S001,Downtown,P008,Sneakers,Clothing,10,69.99,29.21,699.9,292.1,407.8
SALE01117,2023-03-02,S003,Northgate,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE01118,2023-02-19,S001,Downtown,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE01119,2023-07-11,S004,Eastpark,P010,Blender,Home,6,39.99,16.23,239.94,97.38,142.56
SALE01120,2023-10-13,S003,Northgate,P003,Smartwatch,Electronics,6,199.99,91.0,1199.94,546.0,653.94
SALE01121,2023-03-15,S002,Westside,P003,Smartwatch,Electronics,4,199.99,91.0,799.96,364.0,435.96
SALE01122,2023-11-05,S004,Eastpark,P014,Coffee Beans,Food,9,14.99,6.59,134.91,59.31,75.6
SALE01123,2023-07-25,S005,Southmall,P006,Jeans,Clothing,9,49.99,26.76,449.91,240.84,209.07
SALE01124,2023-01-21,S004,Eastpark,P008,Sneakers,Clothing,1,69.99,29.21,69.99,29.21,40.78
SALE01125,2023-01-20,S005,Southmall,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE01126,2023-06-20,S005,Southmall,P004,Tablet,Electronics,8,449.99,200.08,3599.92,1600.64,1999.28
SALE01127,2023-09-23,S004,Eastpark,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE01128,2023-03-18,S005,Southmall,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE01129,2023-09-21,S001,Downtown,P015,Olive Oil,Food,3,9.99,5.29,29.97,15.87,14.1
SALE01130,2023-06-17,S004,Eastpark,P004,Tablet,Electronics,10,449.99,200.08,4499.9,2000.8,2499.1
SALE01131,2023-06-13,S001,Downtown,P013,Protein Bar,Food,3,2.99,1.21,8.97,3.63,5.34
SALE01132,2023-07-21,S005,Southmall,P016,Granola,Food,10,6.99,3.56,69.9,35.6,34.3
SALE01133,2023-06-03,S001,Downtown,P014,Coffee Beans,Food,10,14.99,6.59,149.9,65.9,84.0
SALE01134,2023-06-22,S003,Northgate,P012,Lamp,Home,9,34.99,17.53,314.91,157.77,157.14
SALE01135,2023-09-18,S003,Northgate,P006,Jeans,Clothing,9,49.99,26.76,449.91,240.84,209.07
SALE01136,2023-09-08,S005,Southmall,P010,Blender,Home,10,39.99,16.23,399.9,162.3,237.6
SALE01137,2023-06-03,S001,Downtown,P015,Olive Oil,Food,8,9.99,5.29,79.92,42.32,37.6
SALE01138,2023-01-09,S002,Westside,P016,Granola,Food,6,6.99,3.56,41.94,21.36,20.58
SALE01139,2023-06-19,S004,Eastpark,P002,Headphones,Electronics,2,79.99,32.4,159.98,64.8,95.18
SALE01140,2023-08-02,S002,Westside,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE01141,2023-06-07,S005,Southmall,P007,Jacket,Clothing,1,89.99,52.05,89.99,52.05,37.94
SALE01142,2023-11-02,S002,Westside,P012,Lamp,Home,8,34.99,17.53,279.92,140.24,139.68
SALE01143,2023-05-16,S003,Northgate,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE01144,2023-10-23,S003,Northgate,P006,Jeans,Clothing,4,49.99,26.76,199.96,107.04,92.92
SALE01145,2023-01-27,S001,Downtown,P016,Granola,Food,10,6.99,3.56,69.9,35.6,34.3
SALE01146,2023-09-03,S003,Northgate,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE01147,2023-09-26,S005,Southmall,P013,Protein Bar,Food,10,2.99,1.21,29.9,12.1,17.8
SALE01148,2023-07-14,S002,Westside,P009,Coffee Maker,Home,3,59.99,29.06,179.97,87.18,92.79
SALE01149,2023-12-15,S001,Downtown,P003,Smartwatch,Electronics,4,199.99,91.0,799.96,364.0,435.96
SALE01150,2023-01-17,S004,Eastpark,P007,Jacket,Clothing,10,89.99,52.05,899.9,520.5,379.4
SALE01151,2023-12-25,S003,Northgate,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE01152,2023-04-08,S003,Northgate,P007,Jacket,Clothing,1,89.99,52.05,89.99,52.05,37.94
SALE01153,2023-08-14,S004,Eastpark,P015,Olive Oil,Food,6,9.99,5.29,59.94,31.74,28.2
SALE01154,2023-08-03,S002,Westside,P015,Olive Oil,Food,3,9.99,5.29,29.97,15.87,14.1
SALE01155,2023-07-31,S003,Northgate,P008,Sneakers,Clothing,4,69.99,29.21,279.96,116.84,163.12
SALE01156,2023-07-30,S005,Southmall,P001,Laptop,Electronics,9,899.99,475.09,8099.91,4275.81,3824.1
SALE01157,2023-11-10,S001,Downtown,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE01158,2023-02-01,S004,Eastpark,P005,T-Shirt,Clothing,3,19.99,10.94,59.97,32.82,27.15
SALE01159,2023-09-23,S002,Westside,P008,Sneakers,Clothing,4,69.99,29.21,279.96,116.84,163.12
SALE01160,2023-10-15,S002,Westside,P006,Jeans,Clothing,6,49.99,26.76,299.94,160.56,139.38
SALE01161,2023-12-06,S004,Eastpark,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE01162,2023-09-27,S001,Downtown,P010,Blender,Home,7,39.99,16.23,279.93,113.61,166.32
SALE01163,2023-06-10,S004,Eastpark,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE01164,2023-08-24,S005,Southmall,P016,Granola,Food,9,6.99,3.56,62.91,32.04,30.87
SALE01165,2023-06-25,S004,Eastpark,P008,Sneakers,Clothing,9,69.99,29.21,629.91,262.89,367.02
SALE01166,2023-07-01,S005,Southmall,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE01167,2023-11-09,S005,Southmall,P015,Olive Oil,Food,8,9.99,5.29,79.92,42.32,37.6
SALE01168,2023-04-09,S003,Northgate,P010,Blender,Home,4,39.99,16.23,159.96,64.92,95.04
SALE01169,2023-05-23,S003,Northgate,P012,Lamp,Home,9,34.99,17.53,314.91,157.77,157.14
SALE01170,2023-06-02,S001,Downtown,P008,Sneakers,Clothing,4,69.99,29.21,279.96,116.84,163.12
SALE01171,2023-06-02,S002,Westside,P006,Jeans,Clothing,5,49.99,26.76,249.95,133.8,116.15
SALE01172,2023-12-27,S001,Downtown,P008,Sneakers,Clothing,4,69.99,29.21,279.96,116.84,163.12
SALE01173,2023-12-20,S004,Eastpark,P014,Coffee Beans,Food,8,14.99,6.59,119.92,52.72,67.2
SALE01174,2023-06-12,S003,Northgate,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE01175,2023-06-28,S003,Northgate,P006,Jeans,Clothing,9,49.99,26.76,449.91,240.84,209.07
SALE01176,2023-05-21,S004,Eastpark,P004,Tablet,Electronics,5,449.99,200.08,2249.95,1000.4,1249.55
SALE01177,2023-03-04,S003,Northgate,P016,Granola,Food,10,6.99,3.56,69.9,35.6,34.3
SALE01178,2023-12-13,S003,Northgate,P011,Vacuum,Home,9,129.99,57.68,1169.91,519.12,650.79
SALE01179,2023-07-14,S002,Westside,P013,Protein Bar,Food,7,2.99,1.21,20.93,8.47,12.46
SALE01180,2023-06-26,S005,Southmall,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE01181,2023-05-29,S004,Eastpark,P005,T-Shirt,Clothing,1,19.99,10.94,19.99,10.94,9.05
SALE01182,2023-05-28,S004,Eastpark,P010,Blender,Home,2,39.99,16.23,79.98,32.46,47.52
SALE01183,2023-06-27,S003,Northgate,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE01184,2023-12-02,S003,Northgate,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE01185,2023-09-03,S005,Southmall,P004,Tablet,Electronics,4,449.99,200.08,1799.96,800.32,999.64
SALE01186,2023-04-14,S005,Southmall,P007,Jacket,Clothing,9,89.99,52.05,809.91,468.45,341.46
SALE01187,2023-05-19,S003,Northgate,P012,Lamp,Home,9,34.99,17.53,314.91,157.77,157.14
SALE01188,2023-12-23,S003,Northgate,P010,Blender,Home,5,39.99,16.23,199.95,81.15,118.8
SALE01189,2023-03-12,S005,Southmall,P006,Jeans,Clothing,2,49.99,26.76,99.98,53.52,46.46
SALE01190,2023-11-12,S005,Southmall,P005,T-Shirt,Clothing,10,19.99,10.94,199.9,109.4,90.5
SALE01191,2023-05-03,S002,Westside,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE01192,2023-01-26,S005,Southmall,P004,Tablet,Electronics,9,449.99,200.08,4049.91,1800.72,2249.19
SALE01193,2023-04-26,S005,Southmall,P005,T-Shirt,Clothing,4,19.99,10.94,79.96,43.76,36.2
SALE01194,2023-01-27,S004,Eastpark,P001,Laptop,Electronics,2,899.99,475.09,1799.98,950.18,849.8
SALE01195,2023-07-31,S003,Northgate,P002,Headphones,Electronics,6,79.99,32.4,479.94,194.4,285.54
SALE01196,2023-08-30,S003,Northgate,P009,Coffee Maker,Home,2,59.99,29.06,119.98,58.12,61.86
SALE01197,2023-12-15,S005,Southmall,P005,T-Shirt,Clothing,3,19.99,10.94,59.97,32.82,27.15
SALE01198,2023-01-03,S005,Southmall,P004,Tablet,Electronics,9,449.99,200.08,4049.91,1800.72,2249.19
SALE01199,2023-03-22,S003,Northgate,P006,Jeans,Clothing,7,49.99,26.76,349.93,187.32,162.61
SALE01200,2023-12-01,S002,Westside,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE01201,2023-09-02,S005,Southmall,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE01202,2023-05-28,S002,Westside,P012,Lamp,Home,6,34.99,17.53,209.94,105.18,104.76
SALE01203,2023-05-27,S001,Downtown,P002,Headphones,Electronics,1,79.99,32.4,79.99,32.4,47.59
SALE01204,2023-02-15,S005,Southmall,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE01205,2023-04-29,S003,Northgate,P002,Headphones,Electronics,9,79.99,32.4,719.91,291.6,428.31
SALE01206,2023-01-20,S005,Southmall,P005,T-Shirt,Clothing,3,19.99,10.94,59.97,32.82,27.15
SALE01207,2023-08-02,S005,Southmall,P008,Sneakers,Clothing,3,69.99,29.21,209.97,87.63,122.34
SALE01208,2023-01-19,S005,Southmall,P001,Laptop,Electronics,7,899.99,475.09,6299.93,3325.63,2974.3
SALE01209,2023-09-11,S004,Eastpark,P001,Laptop,Electronics,3,899.99,475.09,2699.97,1425.27,1274.7
SALE01210,2023-05-29,S005,Southmall,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE01211,2023-01-05,S005,Southmall,P011,Vacuum,Home,5,129.99,57.68,649.95,288.4,361.55
SALE01212,2023-10-18,S003,Northgate,P011,Vacuum,Home,10,129.99,57.68,1299.9,576.8,723.1
SALE01213,2023-02-24,S001,Downtown,P014,Coffee Beans,Food,6,14.99,6.59,89.94,39.54,50.4
SALE01214,2023-05-26,S003,Northgate,P008,Sneakers,Clothing,8,69.99,29.21,559.92,233.68,326.24
SALE01215,2023-11-25,S005,Southmall,P015,Olive Oil,Food,9,9.99,5.29,89.91,47.61,42.3
SALE01216,2023-09-26,S002,Westside,P007,Jacket,Clothing,8,89.99,52.05,719.92,416.4,303.52
SALE01217,2023-03-10,S003,Northgate,P010,Blender,Home,9,39.99,16.23,359.91,146.07,213.84
SALE01218,2023-08-28,S004,Eastpark,P016,Granola,Food,5,6.99,3.56,34.95,17.8,17.15
SALE01219,2023-04-09,S004,Eastpark,P004,Tablet,Electronics,2,449.99,200.08,899.98,400.16,499.82
SALE01220,2023-06-19,S001,Downtown,P014,Coffee Beans,Food,3,14.99,6.59,44.97,19.77,25.2
SALE01221,2023-08-23,S002,Westside,P016,Granola,Food,5,6.99,3.56,34.95,17.8,17.15
SALE01222,2023-04-06,S005,Southmall,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE01223,2023-06-22,S005,Southmall,P004,Tablet,Electronics,5,449.99,200.08,2249.95,1000.4,1249.55
SALE01224,2023-10-18,S005,Southmall,P010,Blender,Home,4,39.99,16.23,159.96,64.92,95.04
SALE01225,2023-03-31,S001,Downtown,P009,Coffee Maker,Home,10,59.99,29.06,599.9,290.6,309.3
SALE01226,2023-11-24,S002,Westside,P012,Lamp,Home,7,34.99,17.53,244.93,122.71,122.22
SALE01227,2023-08-07,S005,Southmall,P015,Olive Oil,Food,9,9.99,5.29,89.91,47.61,42.3
SALE01228,2023-06-17,S005,Southmall,P013,Protein Bar,Food,2,2.99,1.21,5.98,2.42,3.56
SALE01229,2023-07-25,S001,Downtown,P014,Coffee Beans,Food,2,14.99,6.59,29.98,13.18,16.8
SALE01230,2023-04-05,S003,Northgate,P013,Protein Bar,Food,3,2.99,1.21,8.97,3.63,5.34
SALE01231,2023-09-02,S001,Downtown,P013,Protein Bar,Food,6,2.99,1.21,17.94,7.26,10.68
SALE01232,2023-05-08,S003,Northgate,P015,Olive Oil,Food,1,9.99,5.29,9.99,5.29,4.7
SALE01233,2023-05-14,S001,Downtown,P008,Sneakers,Clothing,7,69.99,29.21,489.93,204.47,285.46
SALE01234,2023-05-01,S002,Westside,P013,Protein Bar,Food,8,2.99,1.21,23.92,9.68,14.24
SALE01235,2023-05-17,S005,Southmall,P003,Smartwatch,Electronics,6,199.99,91.0,1199.94,546.0,653.94
SALE01236,2023-06-04,S003,Northgate,P015,Olive Oil,Food,10,9.99,5.29,99.9,52.9,47.0
SALE01237,2023-10-21,S003,Northgate,P006,Jeans,Clothing,1,49.99,26.76,49.99,26.76,23.23
SALE01238,2023-05-14,S003,Northgate,P013,Protein Bar,Food,6,2.99,1.21,17.94,7.26,10.68
SALE01239,2023-12-21,S001,Downtown,P003,Smartwatch,Electronics,4,199.99,91.0,799.96,364.0,435.96
SALE01240,2023-02-01,S005,Southmall,P009,Coffee Maker,Home,2,59.99,29.06,119.98,58.12,61.86
SALE01241,2023-08-27,S005,Southmall,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE01242,2023-03-23,S002,Westside,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE01243,2023-12-18,S002,Westside,P007,Jacket,Clothing,9,89.99,52.05,809.91,468.45,341.46
SALE01244,2023-12-27,S003,Northgate,P014,Coffee Beans,Food,5,14.99,6.59,74.95,32.95,42.0
SALE01245,2023-12-20,S003,Northgate,P015,Olive Oil,Food,2,9.99,5.29,19.98,10.58,9.4
SALE01246,2023-11-24,S001,Downtown,P012,Lamp,Home,5,34.99,17.53,174.95,87.65,87.3
SALE01247,2023-07-08,S001,Downtown,P014,Coffee Beans,Food,10,14.99,6.59,149.9,65.9,84.0
SALE01248,2023-04-24,S003,Northgate,P016,Granola,Food,4,6.99,3.56,27.96,14.24,13.72
SALE01249,2023-03-10,S001,Downtown,P012,Lamp,Home,8,34.99,17.53,279.92,140.24,139.68
SALE01250,2023-03-20,S005,Southmall,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE01251,2023-11-07,S004,Eastpark,P002,Headphones,Electronics,6,79.99,32.4,479.94,194.4,285.54
SALE01252,2023-08-01,S004,Eastpark,P010,Blender,Home,9,39.99,16.23,359.91,146.07,213.84
SALE01253,2023-08-30,S001,Downtown,P003,Smartwatch,Electronics,9,199.99,91.0,1799.91,819.0,980.91
SALE01254,2023-12-07,S004,Eastpark,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE01255,2023-05-07,S005,Southmall,P015,Olive Oil,Food,10,9.99,5.29,99.9,52.9,47.0
SALE01256,2023-02-11,S005,Southmall,P007,Jacket,Clothing,9,89.99,52.05,809.91,468.45,341.46
SALE01257,2023-08-17,S002,Westside,P006,Jeans,Clothing,9,49.99,26.76,449.91,240.84,209.07
SALE01258,2023-12-27,S005,Southmall,P008,Sneakers,Clothing,6,69.99,29.21,419.94,175.26,244.68
SALE01259,2023-02-09,S002,Westside,P004,Tablet,Electronics,10,449.99,200.08,4499.9,2000.8,2499.1
SALE01260,2023-02-27,S001,Downtown,P010,Blender,Home,1,39.99,16.23,39.99,16.23,23.76
SALE01261,2023-10-08,S005,Southmall,P016,Granola,Food,9,6.99,3.56,62.91,32.04,30.87
SALE01262,2023-04-14,S001,Downtown,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE01263,2023-10-02,S005,Southmall,P001,Laptop,Electronics,3,899.99,475.09,2699.97,1425.27,1274.7
SALE01264,2023-03-26,S004,Eastpark,P004,Tablet,Electronics,6,449.99,200.08,2699.94,1200.48,1499.46
SALE01265,2023-09-24,S003,Northgate,P014,Coffee Beans,Food,8,14.99,6.59,119.92,52.72,67.2
SALE01266,2023-03-01,S002,Westside,P011,Vacuum,Home,4,129.99,57.68,519.96,230.72,289.24
SALE01267,2023-10-26,S003,Northgate,P009,Coffee Maker,Home,8,59.99,29.06,479.92,232.48,247.44
SALE01268,2023-02-16,S004,Eastpark,P007,Jacket,Clothing,9,89.99,52.05,809.91,468.45,341.46
SALE01269,2023-08-17,S003,Northgate,P016,Granola,Food,1,6.99,3.56,6.99,3.56,3.43
SALE01270,2023-08-21,S001,Downtown,P009,Coffee Maker,Home,3,59.99,29.06,179.97,87.18,92.79
SALE01271,2023-09-20,S004,Eastpark,P012,Lamp,Home,7,34.99,17.53,244.93,122.71,122.22
SALE01272,2023-08-22,S005,Southmall,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE01273,2023-01-30,S002,Westside,P002,Headphones,Electronics,9,79.99,32.4,719.91,291.6,428.31
SALE01274,2023-08-25,S001,Downtown,P002,Headphones,Electronics,5,79.99,32.4,399.95,162.0,237.95
SALE01275,2023-01-12,S005,Southmall,P006,Jeans,Clothing,7,49.99,26.76,349.93,187.32,162.61
SALE01276,2023-05-11,S001,Downtown,P011,Vacuum,Home,1,129.99,57.68,129.99,57.68,72.31
SALE01277,2023-04-22,S003,Northgate,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE01278,2023-02-07,S003,Northgate,P005,T-Shirt,Clothing,1,19.99,10.94,19.99,10.94,9.05
SALE01279,2023-08-05,S002,Westside,P016,Granola,Food,6,6.99,3.56,41.94,21.36,20.58
SALE01280,2023-12-25,S002,Westside,P002,Headphones,Electronics,2,79.99,32.4,159.98,64.8,95.18
SALE01281,2023-10-05,S003,Northgate,P011,Vacuum,Home,1,129.99,57.68,129.99,57.68,72.31
SALE01282,2023-02-05,S005,Southmall,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE01283,2023-01-17,S002,Westside,P004,Tablet,Electronics,5,449.99,200.08,2249.95,1000.4,1249.55
SALE01284,2023-07-29,S001,Downtown,P013,Protein Bar,Food,3,2.99,1.21,8.97,3.63,5.34
SALE01285,2023-03-11,S002,Westside,P003,Smartwatch,Electronics,7,199.99,91.0,1399.93,637.0,762.93
SALE01286,2023-07-11,S002,Westside,P016,Granola,Food,7,6.99,3.56,48.93,24.92,24.01
SALE01287,2023-08-18,S004,Eastpark,P007,Jacket,Clothing,7,89.99,52.05,629.93,364.35,265.58
SALE01288,2023-07-12,S005,Southmall,P009,Coffee Maker,Home,2,59.99,29.06,119.98,58.12,61.86
SALE01289,2023-12-16,S005,Southmall,P015,Olive Oil,Food,9,9.99,5.29,89.91,47.61,42.3
SALE01290,2023-03-10,S004,Eastpark,P011,Vacuum,Home,6,129.99,57.68,779.94,346.08,433.86
SALE01291,2023-03-02,S002,Westside,P010,Blender,Home,3,39.99,16.23,119.97,48.69,71.28
SALE01292,2023-10-03,S003,Northgate,P013,Protein Bar,Food,7,2.99,1.21,20.93,8.47,12.46
SALE01293,2023-09-28,S005,Southmall,P016,Granola,Food,3,6.99,3.56,20.97,10.68,10.29
SALE01294,2023-04-25,S003,Northgate,P003,Smartwatch,Electronics,1,199.99,91.0,199.99,91.0,108.99
SALE01295,2023-01-12,S005,Southmall,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE01296,2023-08-26,S002,Westside,P003,Smartwatch,Electronics,9,199.99,91.0,1799.91,819.0,980.91
SALE01297,2023-08-06,S003,Northgate,P013,Protein Bar,Food,9,2.99,1.21,26.91,10.89,16.02
SALE01298,2023-07-14,S003,Northgate,P016,Granola,Food,4,6.99,3.56,27.96,14.24,13.72
SALE01299,2023-05-07,S005,Southmall,P007,Jacket,Clothing,8,89.99,52.05,719.92,416.4,303.52
SALE01300,2023-06-27,S003,Northgate,P011,Vacuum,Home,3,129.99,57.68,389.97,173.04,216.93
SALE01301,2023-05-22,S002,Westside,P015,Olive Oil,Food,4,9.99,5.29,39.96,21.16,18.8
SALE01302,2023-02-27,S004,Eastpark,P013,Protein Bar,Food,1,2.99,1.21,2.99,1.21,1.78
SALE01303,2023-12-05,S003,Northgate,P002,Headphones,Electronics,7,79.99,32.4,559.93,226.8,333.13
SALE01304,2023-11-11,S003,Northgate,P015,Olive Oil,Food,1,9.99,5.29,9.99,5.29,4.7
SALE01305,2023-05-04,S002,Westside,P016,Granola,Food,4,6.99,3.56,27.96,14.24,13.72
SALE01306,2023-02-04,S004,Eastpark,P006,Jeans,Clothing,2,49.99,26.76,99.98,53.52,46.46
SALE01307,2023-11-01,S003,Northgate,P004,Tablet,Electronics,1,449.99,200.08,449.99,200.08,249.91
SALE01308,2023-08-17,S005,Southmall,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE01309,2023-12-11,S002,Westside,P010,Blender,Home,1,39.99,16.23,39.99,16.23,23.76
SALE01310,2023-05-06,S004,Eastpark,P016,Granola,Food,1,6.99,3.56,6.99,3.56,3.43
SALE01311,2023-07-25,S003,Northgate,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
